layer,x,y,y_lo,y_hi
linear_trend_band_10_90,14.096385542168674,,49.51023614950559,73.98907401267336
linear_trend_band_10_90,14.16867469879518,,49.48463900075039,73.96347686391816
linear_trend_band_10_90,14.240963855421686,,49.459041851995195,73.93787971516296
linear_trend_band_10_90,14.313253012048191,,49.43344470324,73.91228256640777
linear_trend_band_10_90,14.385542168674698,,49.407847554484796,73.88668541765256
linear_trend_band_10_90,14.457831325301203,,49.3822504057296,73.86108826889736
linear_trend_band_10_90,14.53012048192771,,49.356653256974404,73.83549112014217
linear_trend_band_10_90,14.602409638554215,,49.33105610821921,73.80989397138697
linear_trend_band_10_90,14.674698795180722,,49.305458959464005,73.78429682263177
linear_trend_band_10_90,14.746987951807228,,49.27986181070881,73.75869967387658
linear_trend_band_10_90,14.819277108433734,,49.25426466195361,73.73310252512138
linear_trend_band_10_90,14.89156626506024,,49.22866751319841,73.70750537636619
linear_trend_band_10_90,14.963855421686747,,49.203070364443214,73.68190822761099
linear_trend_band_10_90,15.036144578313252,,49.17747321568802,73.6563110788558
linear_trend_band_10_90,15.108433734939759,,49.15187606693282,73.6307139301006
linear_trend_band_10_90,15.180722891566264,,49.12627891817762,73.60511678134539
linear_trend_band_10_90,15.25301204819277,,49.10068176942242,73.57951963259019
linear_trend_band_10_90,15.325301204819276,,49.075084620667226,73.553922483835
linear_trend_band_10_90,15.397590361445783,,49.04948747191202,73.52832533507978
linear_trend_band_10_90,15.469879518072288,,49.02389032315683,73.50272818632459
linear_trend_band_10_90,15.542168674698795,,48.99829317440163,73.4771310375694
linear_trend_band_10_90,15.6144578313253,,48.972696025646435,73.4515338888142
linear_trend_band_10_90,15.686746987951807,,48.94709887689123,73.425936740059
linear_trend_band_10_90,15.759036144578312,,48.921501728136036,73.4003395913038
linear_trend_band_10_90,15.831325301204819,,48.89590457938084,73.37474244254861
linear_trend_band_10_90,15.903614457831324,,48.870307430625644,73.34914529379341
linear_trend_band_10_90,15.975903614457831,,48.84471028187044,73.32354814503822
linear_trend_band_10_90,16.048192771084338,,48.819113133115245,73.29795099628302
linear_trend_band_10_90,16.12048192771084,,48.79351598436005,73.27235384752782
linear_trend_band_10_90,16.19277108433735,,48.76791883560485,73.24675669877263
linear_trend_band_10_90,16.265060240963855,,48.74232168684965,73.22115955001742
linear_trend_band_10_90,16.337349397590362,,48.716724538094454,73.19556240126222
linear_trend_band_10_90,16.409638554216865,,48.69112738933926,73.16996525250703
linear_trend_band_10_90,16.481927710843372,,48.665530240584054,73.14436810375182
linear_trend_band_10_90,16.55421686746988,,48.63993309182886,73.11877095499662
linear_trend_band_10_90,16.626506024096386,,48.61433594307366,73.09317380624142
linear_trend_band_10_90,16.69879518072289,,48.588738794318466,73.06757665748623
linear_trend_band_10_90,16.771084337349397,,48.56314164556326,73.04197950873103
linear_trend_band_10_90,16.843373493975903,,48.53754449680807,73.01638235997584
linear_trend_band_10_90,16.91566265060241,,48.51194734805287,72.99078521122064
linear_trend_band_10_90,16.987951807228914,,48.486350199297675,72.96518806246544
linear_trend_band_10_90,17.06024096385542,,48.46075305054247,72.93959091371025
linear_trend_band_10_90,17.132530120481928,,48.435155901787276,72.91399376495505
linear_trend_band_10_90,17.204819277108435,,48.40955875303208,72.88839661619986
linear_trend_band_10_90,17.277108433734938,,48.383961604276884,72.86279946744466
linear_trend_band_10_90,17.349397590361445,,48.35836445552168,72.83720231868945
linear_trend_band_10_90,17.42168674698795,,48.332767306766485,72.81160516993425
linear_trend_band_10_90,17.49397590361446,,48.30717015801129,72.78600802117906
linear_trend_band_10_90,17.566265060240962,,48.281573009256086,72.76041087242385
linear_trend_band_10_90,17.63855421686747,,48.25597586050089,72.73481372366865
linear_trend_band_10_90,17.710843373493976,,48.23037871174569,72.70921657491346
linear_trend_band_10_90,17.783132530120483,,48.2047815629905,72.68361942615826
linear_trend_band_10_90,17.855421686746986,,48.179184414235294,72.65802227740306
linear_trend_band_10_90,17.927710843373493,,48.1535872654801,72.63242512864787
linear_trend_band_10_90,18.0,,48.1279901167249,72.60682797989267
