series,value,grid_x,density
standard_kde,,12.80536912751678,8.132199092956709e-65
standard_kde,,12.926174496644295,2.448524906425995e-66
standard_kde,,13.046979865771812,7.069471332281673e-68
standard_kde,,13.167785234899329,1.95729027161487e-69
standard_kde,,13.288590604026846,5.196481978764417e-71
standard_kde,,13.409395973154362,1.3229684936988515e-72
standard_kde,,13.53020134228188,3.2297987785435077e-74
standard_kde,,13.651006711409396,7.56114067911473e-76
standard_kde,,13.771812080536913,1.6974033659441369e-77
standard_kde,,13.89261744966443,3.654001218407771e-79
standard_kde,,14.013422818791947,7.542897476032722e-81
standard_kde,,14.134228187919463,1.4931162081914532e-82
standard_kde,,14.25503355704698,2.834228776090939e-84
standard_kde,,14.375838926174497,5.15895909693768e-86
standard_kde,,14.496644295302014,9.004822449591403e-88
standard_kde,,14.61744966442953,1.507211197247345e-89
standard_kde,,14.738255033557047,2.419128610434475e-91
standard_kde,,14.859060402684564,3.723314244526069e-93
standard_kde,,14.979865771812081,5.495235564349908e-95
standard_kde,,15.100671140939598,7.777299512562115e-97
standard_kde,,15.221476510067115,1.0554975340009386e-98
standard_kde,,15.342281879194632,1.373635511244568e-100
standard_kde,,15.463087248322148,1.714240236242183e-102
standard_kde,,15.583892617449665,2.0514349372756698e-104
standard_kde,,15.704697986577182,2.3541259720582156e-106
standard_kde,,15.825503355704699,2.5905235102720726e-108
standard_kde,,15.946308724832216,2.733576709649029e-110
standard_kde,,16.06711409395973,2.766055445176421e-112
standard_kde,,16.187919463087248,2.6839621379509894e-114
standard_kde,,16.308724832214764,2.49734059621865e-116
standard_kde,,16.42953020134228,2.228255859107636e-118
standard_kde,,16.550335570469798,1.9065062153819127e-120
standard_kde,,16.671140939597315,1.56421800989465e-122
standard_kde,,16.79194630872483,1.2306717358669072e-124
standard_kde,,16.91275167785235,9.284810819345583e-127
standard_kde,,17.033557046979865,6.717223214588525e-129
standard_kde,,17.154362416107382,4.660069452119891e-131
standard_kde,,17.2751677852349,3.100137001042022e-133
standard_kde,,17.395973154362416,1.977676586409005e-135
standard_kde,,17.516778523489933,1.2098054749132214e-137
standard_kde,,17.63758389261745,7.0967859638681855e-140
standard_kde,,17.758389261744966,3.992029640000926e-142
standard_kde,,17.879194630872483,2.1533354750400594e-144
standard_kde,,18.0,1.11382130675454e-146
minmax_kde,,0.0,1.6960718628021434
minmax_kde,,0.12080536912751678,1.6883652786735095
minmax_kde,,0.24161073825503357,1.1529040729388815
minmax_kde,,0.36241610738255037,0.5846252396438966
minmax_kde,,0.48322147651006714,0.2866184969572194
minmax_kde,,0.6040268456375839,0.21331677824618803
minmax_kde,,0.7248322147651007,0.2099379588294456
minmax_kde,,0.8456375838926175,0.207916945758129
minmax_kde,,0.9664429530201343,0.19768826202275117
minmax_kde,,1.087248322147651,0.1530344672365621
minmax_kde,,1.2080536912751678,0.08156894098636568
minmax_kde,,1.3288590604026846,0.027805098129767527
minmax_kde,,1.4496644295302015,0.005923407225995324
minmax_kde,,1.5704697986577183,0.0007835597009002343
minmax_kde,,1.691275167785235,6.424974526582265e-05
minmax_kde,,1.8120805369127517,3.264131169828795e-06
minmax_kde,,1.9328859060402686,1.0273223810906538e-07
minmax_kde,,2.053691275167785,2.002970088203015e-09
minmax_kde,,2.174496644295302,2.4191728859735596e-11
minmax_kde,,2.295302013422819,1.8100186652995294e-13
minmax_kde,,2.4161073825503356,8.389240252294837e-16
minmax_kde,,2.5369127516778525,2.4087158422072497e-18
minmax_kde,,2.6577181208053693,4.2842207975571844e-21
minmax_kde,,2.778523489932886,4.720428840918857e-24
minmax_kde,,2.899328859060403,3.221917366018453e-27
minmax_kde,,3.0201342281879198,1.3622934620074495e-30
minmax_kde,,3.1409395973154366,3.568208956773021e-34
minmax_kde,,3.261744966442953,5.78966209799222e-38
minmax_kde,,3.38255033557047,5.819417134713137e-42
minmax_kde,,3.5033557046979866,3.623506887644088e-46
minmax_kde,,3.6241610738255035,1.3976615760779714e-50
minmax_kde,,3.7449664429530203,3.3396295304121084e-55
minmax_kde,,3.865771812080537,4.9433105119172624e-60
minmax_kde,,3.986577181208054,4.5327401421359354e-65
minmax_kde,,4.10738255033557,2.574702678367649e-70
minmax_kde,,4.228187919463087,9.059759718213495e-76
minmax_kde,,4.348993288590604,1.9748295007970936e-81
minmax_kde,,4.469798657718121,2.666649061014014e-87
minmax_kde,,4.590604026845638,2.2306193010731503e-93
minmax_kde,,4.7114093959731544,1.1558683671430352e-99
minmax_kde,,4.832214765100671,3.710347901441296e-106
minmax_kde,,4.953020134228188,7.378094610789963e-113
minmax_kde,,5.073825503355705,9.088603111675784e-120
minmax_kde,,5.194630872483222,6.935429948298126e-127
minmax_kde,,5.315436241610739,3.2784832731053617e-134
minmax_kde,,5.436241610738255,9.600544986421394e-142
minmax_kde,,5.557046979865772,1.7415748070613065e-149
minmax_kde,,5.677852348993289,1.957094121724977e-157
minmax_kde,,5.798657718120806,1.3623999633488952e-165
minmax_kde,,5.919463087248323,5.875175796207135e-174
minmax_kde,,6.0402684563758395,1.569496822553854e-182
minmax_kde,,6.161073825503356,2.5973073683456488e-191
minmax_kde,,6.281879194630873,2.6626224309852235e-200
minmax_kde,,6.40268456375839,1.6909048005982732e-209
minmax_kde,,6.523489932885906,6.651997233227534e-219
minmax_kde,,6.644295302013423,1.6210943595237046e-228
minmax_kde,,6.76510067114094,2.447303670019815e-238
minmax_kde,,6.885906040268456,2.2887099636049393e-248
minmax_kde,,7.006711409395973,1.3259189911351046e-258
minmax_kde,,7.12751677852349,4.7584614342138534e-269
minmax_kde,,7.248322147651007,1.0578874101229448e-279
minmax_kde,,7.369127516778524,1.4569199002935533e-290
minmax_kde,,7.489932885906041,1.2429545092452822e-301
minmax_kde,,7.610738255033557,6.5689828047e-313
minmax_kde,,7.731543624161074,0.0
minmax_kde,,7.852348993288591,0.0
minmax_kde,,7.973154362416108,0.0
minmax_kde,,8.093959731543624,0.0
minmax_kde,,8.21476510067114,0.0
minmax_kde,,8.335570469798657,0.0
minmax_kde,,8.456375838926174,0.0
minmax_kde,,8.577181208053691,0.0
minmax_kde,,8.697986577181208,0.0
minmax_kde,,8.818791946308725,0.0
minmax_kde,,8.939597315436242,0.0
minmax_kde,,9.060402684563758,0.0
minmax_kde,,9.181208053691275,0.0
minmax_kde,,9.302013422818792,0.0
minmax_kde,,9.422818791946309,0.0
minmax_kde,,9.543624161073826,0.0
minmax_kde,,9.664429530201343,0.0
minmax_kde,,9.78523489932886,0.0
minmax_kde,,9.906040268456376,0.0
minmax_kde,,10.026845637583893,0.0
minmax_kde,,10.14765100671141,0.0
minmax_kde,,10.268456375838927,0.0
minmax_kde,,10.389261744966444,0.0
minmax_kde,,10.51006711409396,0.0
minmax_kde,,10.630872483221477,0.0
minmax_kde,,10.751677852348994,0.0
minmax_kde,,10.87248322147651,0.0
minmax_kde,,10.993288590604028,0.0
minmax_kde,,11.114093959731544,0.0
minmax_kde,,11.234899328859061,0.0
minmax_kde,,11.355704697986578,0.0
minmax_kde,,11.476510067114095,0.0
minmax_kde,,11.597315436241612,0.0
minmax_kde,,11.718120805369129,0.0
minmax_kde,,11.838926174496645,0.0
minmax_kde,,11.959731543624162,0.0
minmax_kde,,12.080536912751679,0.0
minmax_kde,,12.201342281879196,0.0
minmax_kde,,12.322147651006713,0.0
minmax_kde,,12.44295302013423,0.0
minmax_kde,,12.563758389261746,0.0
minmax_kde,,12.684563758389263,0.0
minmax_kde,,12.80536912751678,0.0
minmax_kde,,12.926174496644295,0.0
minmax_kde,,13.046979865771812,0.0
minmax_kde,,13.167785234899329,0.0
minmax_kde,,13.288590604026846,0.0
minmax_kde,,13.409395973154362,0.0
minmax_kde,,13.53020134228188,0.0
minmax_kde,,13.651006711409396,0.0
minmax_kde,,13.771812080536913,0.0
minmax_kde,,13.89261744966443,0.0
minmax_kde,,14.013422818791947,0.0
minmax_kde,,14.134228187919463,0.0
minmax_kde,,14.25503355704698,0.0
minmax_kde,,14.375838926174497,0.0
minmax_kde,,14.496644295302014,0.0
minmax_kde,,14.61744966442953,0.0
minmax_kde,,14.738255033557047,0.0
minmax_kde,,14.859060402684564,0.0
minmax_kde,,14.979865771812081,0.0
minmax_kde,,15.100671140939598,0.0
minmax_kde,,15.221476510067115,0.0
minmax_kde,,15.342281879194632,0.0
minmax_kde,,15.463087248322148,0.0
minmax_kde,,15.583892617449665,0.0
minmax_kde,,15.704697986577182,0.0
minmax_kde,,15.825503355704699,0.0
minmax_kde,,15.946308724832216,0.0
minmax_kde,,16.06711409395973,0.0
minmax_kde,,16.187919463087248,0.0
minmax_kde,,16.308724832214764,0.0
minmax_kde,,16.42953020134228,0.0
minmax_kde,,16.550335570469798,0.0
minmax_kde,,16.671140939597315,0.0
minmax_kde,,16.79194630872483,0.0
minmax_kde,,16.91275167785235,0.0
minmax_kde,,17.033557046979865,0.0
minmax_kde,,17.154362416107382,0.0
minmax_kde,,17.2751677852349,0.0
minmax_kde,,17.395973154362416,0.0
minmax_kde,,17.516778523489933,0.0
minmax_kde,,17.63758389261745,0.0
minmax_kde,,17.758389261744966,0.0
minmax_kde,,17.879194630872483,0.0
minmax_kde,,18.0,0.0
kde::Robust Scale,,0.0,0.27669309446247203
kde::Robust Scale,,0.12080536912751678,0.2754014463954924
kde::Robust Scale,,0.24161073825503357,0.2715147559629909
kde::Robust Scale,,0.36241610738255037,0.2651809891442052
kde::Robust Scale,,0.48322147651006714,0.2566144234563227
kde::Robust Scale,,0.6040268456375839,0.24608442152732363
kde::Robust Scale,,0.7248322147651007,0.23390221959311638
kde::Robust Scale,,0.8456375838926175,0.22040664472499139
kde::Robust Scale,,0.9664429530201343,0.20594967184238833
kde::Robust Scale,,1.087248322147651,0.19088265419584738
kde::Robust Scale,,1.2080536912751678,0.1755439235453292
kde::Robust Scale,,1.3288590604026846,0.16024827828220864
kde::Robust Scale,,1.4496644295302015,0.14527868109333644
kde::Robust Scale,,1.5704697986577183,0.13088029375232557
kde::Robust Scale,,1.691275167785235,0.1172568035619265
kde::Robust Scale,,1.8120805369127517,0.10456885736455997
kde::Robust Scale,,1.9328859060402686,0.09293432257314704
kde::Robust Scale,,2.053691275167785,0.08243004207766678
kde::Robust Scale,,2.174496644295302,0.07309473754815239
kde::Robust Scale,,2.295302013422819,0.06493273586804223
kde::Robust Scale,,2.4161073825503356,0.05791823595675413
kde::Robust Scale,,2.5369127516778525,0.05199988701331712
kde::Robust Scale,,2.6577181208053693,0.047105503913986636
